Season_Yr,Visitor_Team,Visitor_Team_PTS,Home_Team,Home_Team_PTS
2013,FC Sevilla,0, Celta Vigo,2
2013,Espanyol,1, Valladolid,1
2013,Getafe,1, Zaragoza,0
2013,Deportivo,1, Rayo Vallecano,2
2013,Real Sociedad,0, Betis Sevilla,2
2013,Valencia,0, Levante,1
2013,Osasuna,0, Athletic Bilbao,1
2013,Granada,2, Mallorca,1
2013,Real Madrid,2, FC Barcelona,2
2013,Malaga,1, Atletico Madrid,2
2013,Athletic Bilbao,2, Valencia,3
2013,FC Barcelona,5, Deportivo,4
2013,Celta Vigo,0, Real Madrid,2
2013,Valladolid,1, Malaga,2
2013,Zaragoza,2, Granada,1
2013,Atletico Madrid,1, Real Sociedad,0
2013,Rayo Vallecano,2, Espanyol,3
2013,Levante,1, Getafe,0
2013,Betis Sevilla,0, Osasuna,0
2013,Mallorca,2, FC Sevilla,3
2013,FC Barcelona,5, Rayo Vallecano,0
2013,Malaga,0, Espanyol,0
2013,Deportivo,1, Celta Vigo,1
2013,Valencia,0, Betis Sevilla,1
2013,Getafe,2, Athletic Bilbao,1
2013,Real Madrid,5, Mallorca,0
2013,Granada,1, Levante,3
2013,Osasuna,1, Atletico Madrid,3
2013,FC Sevilla,1, Zaragoza,2
2013,Real Sociedad,2, Valladolid,2
2013,Atletico Madrid,0, Valencia,2
2013,Rayo Vallecano,2, Malaga,1
2013,Celta Vigo,1, FC Barcelona,3
2013,Zaragoza,0, Real Madrid,4
2013,Levante,0, FC Sevilla,0
2013,Mallorca,0, Deportivo,1
2013,Athletic Bilbao,2, Granada,1
2013,Espanyol,1, Real Sociedad,0
2013,Valladolid,1, Osasuna,0
2013,Betis Sevilla,4, Getafe,2
2013,Granada,2, Betis Sevilla,1
2013,Deportivo,3, Zaragoza,5
2013,Real Sociedad,2, Malaga,1
2013,Osasuna,3, Espanyol,0
2013,Celta Vigo,2, Rayo Vallecano,3
2013,FC Barcelona,4, Mallorca,2
2013,FC Sevilla,1, Athletic Bilbao,2
2013,Getafe,0, Atletico Madrid,2
2013,Valencia,1, Valladolid,1
2013,Real Madrid,2, Levante,1
2013,Athletic Bilbao,1, Real Madrid,5
2013,Malaga,0, Osasuna,0
2013,Espanyol,1, Valencia,2
2013,Zaragoza,1, FC Barcelona,3
2013,Mallorca,1, Celta Vigo,1
2013,Levante,2, Deportivo,0
2013,Atletico Madrid,1, Granada,0
2013,Valladolid,1, Getafe,2
2013,Betis Sevilla,1, FC Sevilla,5
2013,Rayo Vallecano,0, Real Sociedad,4
2013,Osasuna,0, Real Sociedad,0
2013,Mallorca,0, Rayo Vallecano,2
2013,Valencia,0, Malaga,4
2013,Granada,0, Valladolid,1
2013,Real Madrid,0, Betis Sevilla,1
2013,Getafe,2, Espanyol,0
2013,FC Sevilla,0, Atletico Madrid,4
2013,Deportivo,1, Athletic Bilbao,1
2013,FC Barcelona,4, Levante,0
2013,Celta Vigo,1, Zaragoza,0
2013,Rayo Vallecano,0, Osasuna,1
2013,Malaga,0, Getafe,1
2013,Atletico Madrid,0, Real Madrid,2
2013,Athletic Bilbao,1, FC Barcelona,5
2013,Real Sociedad,5, Valencia,2
2013,Espanyol,0, Granada,0
2013,Betis Sevilla,3, Deportivo,2
2013,Levante,1, Celta Vigo,1
2013,Zaragoza,1, Mallorca,1
2013,Valladolid,2, FC Sevilla,1
2013,FC Sevilla,2, Espanyol,2
2013,Granada,0, Malaga,4
2013,Getafe,1, Real Sociedad,1
2013,Valencia,1, Osasuna,0
2013,Real Madrid,3, Valladolid,2
2013,Deportivo,0, Atletico Madrid,6
2013,FC Barcelona,2, Betis Sevilla,1
2013,Celta Vigo,0, Athletic Bilbao,1
2013,Mallorca,0, Levante,4
2013,Zaragoza,2, Rayo Vallecano,0
2013,Athletic Bilbao,1, Mallorca,0
2013,Malaga,2, FC Sevilla,0
2013,Real Sociedad,0, Granada,0
2013,Osasuna,1, Getafe,1
2013,Rayo Vallecano,1, Valencia,0
2013,Levante,1, Zaragoza,0
2013,Atletico Madrid,1, FC Barcelona,4
2013,Espanyol,2, Real Madrid,2
2013,Valladolid,0, Deportivo,0
2013,Betis Sevilla,1, Celta Vigo,0
2013,Deportivo,0, Espanyol,2
2013,Levante,0, Rayo Vallecano,3
2013,FC Sevilla,1, Real Sociedad,2
2013,Celta Vigo,0, Atletico Madrid,1
2013,Getafe,2, Valencia,4
2013,Real Madrid,2, Malaga,3
2013,Granada,2, Osasuna,1
2013,Mallorca,2, Betis Sevilla,1
2013,Zaragoza,2, Athletic Bilbao,0
2013,FC Barcelona,3, Valladolid,1
2013,Betis Sevilla,2, Zaragoza,1
2013,Valencia,2, Granada,1
2013,Osasuna,0, FC Sevilla,1
2013,Malaga,0, Deportivo,1
2013,Athletic Bilbao,1, Levante,3
2013,Real Sociedad,3, Real Madrid,4
2013,Valladolid,1, Celta Vigo,3
2013,Espanyol,0, FC Barcelona,4
2013,Atletico Madrid,1, Mallorca,1
2013,Getafe,1, Rayo Vallecano,3
2013,Rayo Vallecano,2, Athletic Bilbao,1
2013,FC Sevilla,0, Valencia,2
2013,Real Madrid,0, Osasuna,0
2013,Celta Vigo,0, Espanyol,1
2013,Mallorca,1, Valladolid,3
2013,Levante,0, Betis Sevilla,2
2013,Deportivo,1, Real Sociedad,1
2013,FC Barcelona,3, Malaga,1
2013,Zaragoza,0, Atletico Madrid,2
2013,Granada,2, Getafe,2
2013,Mallorca,2, Espanyol,3
2013,FC Sevilla,1, Getafe,1
2013,Rayo Vallecano,0, Granada,2
2013,FC Barcelona,2, Real Sociedad,3
2013,Celta Vigo,1, Malaga,1
2013,Deportivo,1, Osasuna,2
2013,Zaragoza,0, Valladolid,2
2013,Levante,0, Atletico Madrid,2
2013,Real Madrid,5, Valencia,0
2013,Athletic Bilbao,1, Betis Sevilla,1
2013,Valladolid,1, Levante,2
2013,Real Sociedad,1, Celta Vigo,1
2013,Valencia,3, Deportivo,2
2013,Espanyol,0, Zaragoza,0
2013,Getafe,0, Real Madrid,4
2013,Osasuna,1, FC Barcelona,5
2013,Malaga,3, Mallorca,2
2013,Betis Sevilla,0, Rayo Vallecano,3
2013,Atletico Madrid,0, Athletic Bilbao,3
2013,Granada,0, FC Sevilla,3
2013,Athletic Bilbao,2, Valladolid,2
2013,Celta Vigo,0, Osasuna,1
2013,Real Madrid,0, Granada,1
2013,Deportivo,1, Getafe,3
2013,Levante,2, Espanyol,3
2013,Zaragoza,1, Malaga,1
2013,FC Barcelona,1, Valencia,1
2013,Rayo Vallecano,1, FC Sevilla,2
2013,Betis Sevilla,0, Atletico Madrid,1
2013,Mallorca,0, Real Sociedad,3
2013,Malaga,2, Levante,1
2013,FC Sevilla,1, Real Madrid,4
2013,Granada,3, Deportivo,0
2013,Valencia,1, Celta Vigo,0
2013,Osasuna,1, Mallorca,1
2013,Espanyol,4, Athletic Bilbao,0
2013,Getafe,1, FC Barcelona,6
2013,Atletico Madrid,1, Rayo Vallecano,2
2013,Real Sociedad,2, Zaragoza,1
2013,Valladolid,0, Betis Sevilla,0
2013,Deportivo,1, FC Sevilla,3
2013,Zaragoza,0, Osasuna,1
2013,FC Barcelona,2, Granada,1
2013,Celta Vigo,1, Getafe,3
2013,Athletic Bilbao,0, Malaga,1
2013,Mallorca,0, Valencia,2
2013,Atletico Madrid,3, Valladolid,0
2013,Betis Sevilla,0, Espanyol,1
2013,Rayo Vallecano,0, Real Madrid,2
2013,Levante,1, Real Sociedad,1
2013,Real Sociedad,3, Athletic Bilbao,1
2013,FC Sevilla,1, FC Barcelona,2
2013,Real Madrid,2, Deportivo,1
2013,Getafe,3, Mallorca,1
2013,Valencia,2, Zaragoza,2
2013,Malaga,0, Betis Sevilla,3
2013,Granada,1, Celta Vigo,2
2013,Valladolid,2, Rayo Vallecano,1
2013,Espanyol,0, Atletico Madrid,1
2013,Osasuna,2, Levante,0
2013,Zaragoza,0, Getafe,2
2013,Rayo Vallecano,0, Deportivo,0
2013,FC Barcelona,1, Real Madrid,2
2013,Athletic Bilbao,1, Osasuna,0
2013,Levante,2, Valencia,2
2013,Betis Sevilla,3, Real Sociedad,3
2013,Valladolid,0, Espanyol,0
2013,Mallorca,2, Granada,1
2013,Atletico Madrid,0, Malaga,0
2013,Celta Vigo,1, FC Sevilla,4
2013,Osasuna,1, Betis Sevilla,2
2013,Espanyol,0, Rayo Vallecano,2
2013,FC Sevilla,1, Mallorca,2
2013,Deportivo,0, FC Barcelona,2
2013,Malaga,1, Valladolid,1
2013,Getafe,0, Levante,0
2013,Real Madrid,2, Celta Vigo,1
2013,Real Sociedad,1, Atletico Madrid,0
2013,Valencia,0, Athletic Bilbao,1
2013,Granada,0, Zaragoza,0
2013,Celta Vigo,1, Deportivo,3
2013,Mallorca,2, Real Madrid,5
2013,Valladolid,1, Real Sociedad,4
2013,Betis Sevilla,0, Valencia,3
2013,Athletic Bilbao,0, Getafe,1
2013,Rayo Vallecano,1, FC Barcelona,3
2013,Levante,1, Granada,1
2013,Atletico Madrid,2, Osasuna,0
2013,Espanyol,2, Malaga,0
2013,Zaragoza,0, FC Sevilla,4
2013,Real Madrid,1, Zaragoza,1
2013,Malaga,3, Rayo Vallecano,1
2013,FC Barcelona,2, Celta Vigo,2
2013,FC Sevilla,0, Levante,1
2013,Real Sociedad,2, Espanyol,2
2013,Osasuna,3, Valladolid,1
2013,Deportivo,3, Mallorca,2
2013,Valencia,1, Atletico Madrid,1
2013,Granada,0, Athletic Bilbao,1
2013,Getafe,0, Betis Sevilla,0
2013,Betis Sevilla,5, Granada,1
2013,Malaga,2, Real Sociedad,4
2013,Levante,1, Real Madrid,5
2013,Zaragoza,2, Deportivo,3
2013,Mallorca,0, FC Barcelona,5
2013,Rayo Vallecano,2, Celta Vigo,0
2013,Espanyol,2, Osasuna,0
2013,Valladolid,1, Valencia,2
2013,Atletico Madrid,0, Getafe,0
2013,Athletic Bilbao,1, FC Sevilla,2
2013,FC Sevilla,3, Betis Sevilla,3
2013,Deportivo,4, Levante,0
2013,Getafe,1, Valladolid,2
2013,Valencia,3, Espanyol,3
2013,Osasuna,0, Malaga,1
2013,Granada,0, Atletico Madrid,5
2013,Real Madrid,3, Athletic Bilbao,0
2013,FC Barcelona,3, Zaragoza,0
2013,Real Sociedad,2, Rayo Vallecano,0
2013,Celta Vigo,0, Mallorca,1
2013,Rayo Vallecano,1, Mallorca,1
2013,Betis Sevilla,1, Real Madrid,3
2013,Levante,0, FC Barcelona,1
2013,Malaga,1, Valencia,5
2013,Valladolid,1, Granada,1
2013,Atletico Madrid,1, FC Sevilla,0
2013,Espanyol,2, Getafe,0
2013,Athletic Bilbao,1, Deportivo,1
2013,Real Sociedad,0, Osasuna,0
2013,Zaragoza,1, Celta Vigo,2
2013,Osasuna,2, Rayo Vallecano,2
2013,Mallorca,2, Zaragoza,3
2013,Celta Vigo,1, Levante,0
2013,FC Barcelona,2, Athletic Bilbao,2
2013,Real Madrid,2, Atletico Madrid,1
2013,Getafe,1, Malaga,2
2013,Granada,1, Espanyol,0
2013,Valencia,2, Real Sociedad,4
2013,FC Sevilla,1, Valladolid,1
2013,Deportivo,1, Betis Sevilla,1
2013,Athletic Bilbao,1, Celta Vigo,1
2013,Valladolid,3, Real Madrid,4
2013,Atletico Madrid,0, Deportivo,0
2013,Osasuna,0, Valencia,4
2013,Malaga,0, Granada,1
2013,Betis Sevilla,2, FC Barcelona,4
2013,Levante,1, Mallorca,1
2013,Rayo Vallecano,0, Zaragoza,3
2013,Espanyol,0, FC Sevilla,3
2013,Real Sociedad,1, Getafe,2
2013,Malaga,2, Real Madrid,6
