Season_Yr,Visitor_Team,Visitor_Team_PTS,Home_Team,Home_Team_PTS
2016,Sporting Gijon,0,FC Barcelona,6
2016,Deportivo,1,Eibar,1
2016,Athletic Bilbao,2,Levante,2
2016,Real Betis,0,FC Sevilla,2
2016,Valencia,2,Getafe,2
2016,Real Sociedad,0,Villarreal,0
2016,Granada,1,Celta Vigo,2
2016,Eibar,0,Sporting Gijon,2
2016,Real Madrid,1,Real Sociedad,0
2016,Rayo Vallecano,0,Atletico Madrid,1
2016,FC Barcelona,2,Real Betis,0
2016,Las Palmas,2,Granada,3
2016,Celta Vigo,1,Athletic Bilbao,2
2016,FC Sevilla,0,Espanyol,1
2016,Getafe,2,Deportivo,0
2016,Villarreal,2,Valencia,0
2016,Levante,1,Malaga,3
2016,Athletic Bilbao,0,Las Palmas,0
2016,Malaga,0,Celta Vigo,1
2016,Granada,4,FC Sevilla,1
2016,Espanyol,0,FC Barcelona,5
2016,Sporting Gijon,1,Getafe,1
2016,Deportivo,2,Villarreal,0
2016,Valencia,2,Real Madrid,3
2016,Rayo Vallecano,1,Real Sociedad,2
2016,Real Betis,1,Eibar,1
2016,Atletico Madrid,1,Levante,2
2016,Real Sociedad,1,Valencia,0
2016,Real Madrid,2,Deportivo,0
2016,FC Barcelona,3,Granada,0
2016,Celta Vigo,0,Atletico Madrid,2
2016,FC Sevilla,1,Athletic Bilbao,3
2016,Las Palmas,1,Malaga,4
2016,Eibar,2,Espanyol,4
2016,Villarreal,0,Sporting Gijon,2
2016,Levante,1,Rayo Vallecano,3
2016,Getafe,1,Real Betis,2
2016,AS Roma,1,Hellas Verona,1
2016,Bologna,1,Lazio Roma,2
2016,Udinese,1,Juventus,0
2016,AC Milan,0,Fiorentina,2
2016,Torino,2,Frosinone,1
2016,Atalanta,0,Inter Milan,1
2016,Genoa,0,Palermo,1
2016,Carpi,2,Sampdoria,5
2016,Napoli,1,Sassuolo,2
2016,Chievo,3,Empoli,1
2016,Sassuolo,1,Bologna,0
2016,Empoli,1,AC Milan,2
2016,Juventus,1,AS Roma,2
2016,Inter Milan,2,Carpi,1
2016,Lazio Roma,0,Chievo,4
2016,Hellas Verona,0,Genoa,2
2016,Sampdoria,2,Napoli,2
2016,Fiorentina,1,Torino,3
2016,Palermo,1,Udinese,0
2016,Frosinone,0,Atalanta,2
2016,AS Roma,2,Frosinone,0
2016,Genoa,0,Fiorentina,1
2016,Chievo,1,Juventus,1
2016,Torino,2,Hellas Verona,2
2016,Napoli,2,Empoli,2
2016,Carpi,2,Palermo,2
2016,Atalanta,2,Sassuolo,2
2016,Udinese,0,Lazio Roma,2
2016,AC Milan,0,Inter Milan,1
2016,Bologna,0,Sampdoria,2
2016,Empoli,2,Udinese,1
2016,Palermo,2,AC Milan,3
2016,Inter Milan,1,Chievo,0
2016,Hellas Verona,1,Atalanta,1
2016,Sampdoria,0,Torino,2
2016,Juventus,2,Genoa,0
2016,Frosinone,0,Bologna,1
2016,Sassuolo,2,AS Roma,2
2016,Fiorentina,1,Carpi,0
2016,Lazio Roma,0,Napoli,5
2016,AC Milan,3,Udinese,2
2016,Genoa,0,Lazio Roma,2
2016,Frosinone,1,Juventus,1
2016,Sassuolo,1,Palermo,0
2016,Bologna,0,Fiorentina,2
2016,Napoli,0,Carpi,0
2016,AS Roma,1,Sampdoria,2
2016,Torino,0,Chievo,1
2016,Hellas Verona,0,Inter Milan,1
2016,Atalanta,1,Empoli,0
2016,Carpi,1,AS Roma,5
2016,Juventus,1,Napoli,2
2016,AC Milan,0,Genoa,1
2016,Udinese,2,Bologna,1
2016,Chievo,1,Sassuolo,1
2016,Palermo,1,Torino,2
2016,Lazio Roma,2,Hellas Verona,1
2016,Fiorentina,4,Inter Milan,1
2016,Empoli,0,Frosinone,2
2016,Sampdoria,1,Atalanta,2
2016,Torino,1,Carpi,2
2016,Hellas Verona,1,Chievo,1
2016,Sassuolo,0,Empoli,1
2016,Inter Milan,1,Sampdoria,1
2016,AS Roma,4,Palermo,2
2016,Genoa,1,Udinese,1
2016,Bologna,1,Juventus,3
2016,Frosinone,0,Lazio Roma,2
2016,Atalanta,0,Fiorentina,3
2016,Napoli,4,AC Milan,0
2016,Empoli,1,AS Roma,3
2016,AC Milan,1,Torino,1
2016,Palermo,1,Bologna,0
2016,Udinese,1,Hellas Verona,1
2016,Carpi,0,Atalanta,3
2016,Sampdoria,0,Frosinone,2
2016,Chievo,2,Genoa,3
2016,Fiorentina,1,Napoli,2
2016,Lazio Roma,1,Sassuolo,2
2016,Juventus,0,Inter Milan,0
2016,Genoa,0,Empoli,2
2016,Bologna,2,Carpi,1
2016,Inter Milan,1,Palermo,1
2016,Hellas Verona,1,Sampdoria,4
2016,Atalanta,0,Juventus,2
2016,Frosinone,0,Udinese,1
2016,Sassuolo,1,AC Milan,2
2016,AS Roma,2,Fiorentina,1
2016,Torino,0,Lazio Roma,3
2016,Napoli,1,Chievo,0
2016,Inter Milan,1,Bologna,0
2016,Juventus,0,Sassuolo,1
2016,Fiorentina,2,Hellas Verona,0
2016,Genoa,3,Torino,3
2016,Chievo,0,AC Milan,1
2016,Palermo,0,Napoli,2
2016,Lazio Roma,1,Atalanta,2
2016,Udinese,1,AS Roma,3
2016,Carpi,1,Frosinone,2
2016,Empoli,1,Sampdoria,1
2016,Torino,1,Juventus,2
2016,AS Roma,0,Inter Milan,1
2016,Frosinone,1,Fiorentina,4
2016,Sassuolo,0,Udinese,0
2016,Napoli,0,Genoa,0
2016,Hellas Verona,0,Carpi,0
2016,Atalanta,0,Bologna,3
2016,AC Milan,3,Lazio Roma,1
2016,Sampdoria,1,Chievo,1
2016,Empoli,1,Palermo,0
2016,Bologna,2,Hellas Verona,0
2016,Atalanta,0,AC Milan,0
2016,Inter Milan,1,Torino,0
2016,Chievo,0,Palermo,1
2016,Carpi,0,Sassuolo,1
2016,Lazio Roma,0,AS Roma,2
2016,Juventus,3,Empoli,1
2016,Genoa,2,Frosinone,2
2016,Udinese,0,Napoli,1
2016,Fiorentina,2,Sampdoria,0
2016,AS Roma,2,Bologna,2
2016,AC Milan,0,Juventus,1
2016,Napoli,2,Hellas Verona,0
2016,Torino,1,Atalanta,0
2016,Sampdoria,0,Udinese,1
2016,Palermo,1,Lazio Roma,1
2016,Sassuolo,1,Genoa,2
2016,Empoli,2,Fiorentina,2
2016,Chievo,2,Carpi,1
2016,Frosinone,0,Inter Milan,4
2016,Bologna,0,Torino,2
2016,Sampdoria,1,AC Milan,4
2016,Hellas Verona,2,Frosinone,3
2016,Carpi,2,Genoa,1
2016,Udinese,3,Chievo,2
2016,Atalanta,2,AS Roma,0
2016,Lazio Roma,0,Empoli,1
2016,Juventus,3,Palermo,0
2016,Fiorentina,1,Sassuolo,1
2016,Inter Milan,1,Napoli,2
2016,Juventus,2,Lazio Roma,0
2016,AS Roma,1,Torino,1
2016,Genoa,0,Inter Milan,1
2016,Napoli,2,Bologna,3
2016,Empoli,1,Hellas Verona,0
2016,Udinese,0,Fiorentina,3
2016,Palermo,0,Atalanta,3
2016,Chievo,2,Frosinone,0
2016,Sassuolo,3,Sampdoria,1
2016,AC Milan,0,Carpi,0
2016,Bologna,1,Genoa,0
2016,Frosinone,1,Palermo,4
2016,Inter Milan,4,Udinese,0
2016,Hellas Verona,1,AC Milan,1
2016,Atalanta,0,Chievo,1
2016,Carpi,0,Empoli,3
2016,AS Roma,0,Napoli,0
2016,Fiorentina,1,Juventus,3
2016,Sampdoria,1,Lazio Roma,1
2016,Empoli,3,Bologna,2
2016,Juventus,3,Carpi,2
2016,Genoa,0,AS Roma,2
2016,Napoli,3,Atalanta,1
2016,Chievo,0,Fiorentina,2
2016,Sassuolo,1,Hellas Verona,1
2016,Palermo,0,Sampdoria,2
2016,AC Milan,4,Frosinone,2
2016,Udinese,1,Torino,0
2016,Lazio Roma,2,Inter Milan,1
2016,Sampdoria,3,Genoa,2
2016,Atalanta,1,Udinese,2
2016,Fiorentina,3,Palermo,1
2016,Carpi,0,Lazio Roma,0
2016,Hellas Verona,0,Juventus,3
2016,AS Roma,3,Chievo,3
2016,Bologna,1,AC Milan,0
2016,Frosinone,2,Sassuolo,2
2016,Inter Milan,1,Empoli,0
2016,Torino,1,Napoli,2
2016,Udinese,1,Carpi,2
2016,Lazio Roma,3,Fiorentina,1
2016,AC Milan,1,AS Roma,1
2016,Sassuolo,1,Inter Milan,0
2016,Palermo,1,Hellas Verona,0
2016,Genoa,2,Atalanta,0
2016,Chievo,1,Bologna,0
2016,Napoli,5,Frosinone,1
2016,Empoli,1,Torino,0
2016,Juventus,2,Sampdoria,1
2016,Inter Milan,1,Atalanta,1
2016,Frosinone,2,Torino,4
2016,Sassuolo,1,Napoli,3
2016,Palermo,0,Genoa,4
2016,Hellas Verona,1,AS Roma,1
2016,Lazio Roma,2,Bologna,2
2016,Sampdoria,1,Carpi,2
2016,Empoli,1,Chievo,1
2016,Juventus,4,Udinese,0
2016,Fiorentina,0,AC Milan,2
2016,Torino,1,Sassuolo,1
2016,Atalanta,0,Frosinone,0
2016,AC Milan,2,Empoli,2
2016,Torino,0,Fiorentina,2
2016,Carpi,1,Inter Milan,1
2016,Chievo,1,Lazio Roma,4
2016,Udinese,1,Palermo,4
2016,Napoli,4,Sampdoria,2
2016,Bologna,2,Sassuolo,0
2016,Genoa,1,Hellas Verona,1
2016,AS Roma,0,Juventus,1
2016,Palermo,1,Carpi,1
2016,Sassuolo,1,Atalanta,1
2016,Frosinone,1,AS Roma,3
2016,Juventus,4,Chievo,0
2016,Fiorentina,0,Genoa,0
2016,Empoli,1,Napoli,5
2016,Hellas Verona,0,Torino,0
2016,Lazio Roma,0,Udinese,0
2016,Sampdoria,2,Bologna,3
2016,Inter Milan,0,AC Milan,3
2016,AS Roma,2,Sassuolo,0
2016,Bologna,0,Frosinone,1
2016,Atalanta,1,Hellas Verona,2
2016,Torino,2,Sampdoria,2
2016,AC Milan,2,Palermo,0
2016,Napoli,2,Lazio Roma,0
2016,Chievo,0,Inter Milan,1
2016,Carpi,1,Fiorentina,2
2016,Udinese,1,Empoli,1
2016,Genoa,0,Juventus,1
2016,Fiorentina,1,Bologna,1
2016,Lazio Roma,0,Genoa,0
2016,Inter Milan,3,Hellas Verona,3
2016,Carpi,0,Napoli,1
2016,Chievo,2,Torino,1
2016,Juventus,2,Frosinone,0
2016,Udinese,1,AC Milan,1
2016,Palermo,2,Sassuolo,2
2016,Empoli,0,Atalanta,0
2016,Sampdoria,1,AS Roma,2
2016,Hellas Verona,2,Lazio Roma,5
2016,AS Roma,3,Carpi,1
2016,Frosinone,2,Empoli,1
2016,Sassuolo,1,Chievo,1
2016,Napoli,0,Juventus,1
2016,Genoa,1,AC Milan,2
2016,Torino,3,Palermo,1
2016,Atalanta,0,Sampdoria,0
2016,Bologna,1,Udinese,0
2016,Inter Milan,1,Fiorentina,2
2016,Juventus,0,Bologna,0
2016,Chievo,1,Hellas Verona,3
2016,Sampdoria,1,Inter Milan,3
2016,Fiorentina,3,Atalanta,2
2016,Udinese,1,Genoa,2
2016,Empoli,2,Sassuolo,3
2016,Carpi,0,Torino,0
2016,Lazio Roma,0,Frosinone,0
2016,Palermo,0,AS Roma,5
2016,AC Milan,1,Napoli,1
2016,AS Roma,3,Empoli,1
2016,Torino,0,AC Milan,1
2016,Bologna,0,Palermo,0
2016,Genoa,0,Chievo,1
2016,Frosinone,0,Sampdoria,2
2016,Hellas Verona,0,Udinese,2
2016,Atalanta,1,Carpi,1
2016,Inter Milan,0,Juventus,2
2016,Sassuolo,2,Lazio Roma,0
2016,Napoli,1,Fiorentina,1
2016,Fiorentina,1,AS Roma,4
2016,Sampdoria,3,Hellas Verona,0
2016,Chievo,1,Napoli,3
2016,Lazio Roma,1,Torino,1
2016,Carpi,0,Bologna,0
2016,AC Milan,0,Sassuolo,2
2016,Udinese,0,Frosinone,2
2016,Juventus,2,Atalanta,0
2016,Empoli,0,Genoa,1
2016,Palermo,1,Inter Milan,3
2016,Sassuolo,0,Juventus,1
2016,Sampdoria,1,Empoli,1
2016,Bologna,1,Inter Milan,2
2016,AC Milan,0,Chievo,0
2016,AS Roma,2,Udinese,1
2016,Frosinone,1,Carpi,2
2016,Torino,2,Genoa,3
2016,Hellas Verona,1,Fiorentina,1
2016,Atalanta,0,Lazio Roma,2
2016,Napoli,1,Palermo,0
2016,Palermo,0,Empoli,0
2016,Inter Milan,1,AS Roma,1
2016,Bologna,0,Atalanta,2
2016,Juventus,4,Torino,1
2016,Carpi,2,Hellas Verona,1
2016,Udinese,1,Sassuolo,1
2016,Fiorentina,0,Frosinone,0
2016,Chievo,1,Sampdoria,0
2016,Genoa,1,Napoli,3
2016,Lazio Roma,1,AC Milan,1
2016,Sassuolo,3,Carpi,1
2016,Empoli,0,Juventus,1
2016,Napoli,1,Udinese,3
2016,Palermo,1,Chievo,3
2016,AS Roma,4,Lazio Roma,1
2016,AC Milan,1,Atalanta,2
2016,Sampdoria,1,Fiorentina,1
2016,Frosinone,0,Genoa,4
2016,Torino,2,Inter Milan,1
2016,Hellas Verona,1,Bologna,0
2016,Inter Milan,1,Frosinone,0
2016,Carpi,0,Chievo,1
2016,Genoa,1,Sassuolo,0
2016,Juventus,2,AC Milan,1
2016,Fiorentina,0,Empoli,2
2016,Hellas Verona,0,Napoli,3
2016,Udinese,0,Sampdoria,2
2016,Atalanta,1,Torino,2
2016,Lazio Roma,3,Palermo,0
2016,Bologna,1,AS Roma,1
2016,Torino,1,Bologna,0
2016,Genoa,1,Carpi,4
2016,Napoli,0,Inter Milan,2
2016,AS Roma,3,Atalanta,3
2016,Frosinone,2,Hellas Verona,1
2016,Chievo,0,Udinese,0
2016,Sassuolo,1,Fiorentina,3
2016,Palermo,0,Juventus,4
2016,Empoli,0,Lazio Roma,2
2016,AC Milan,1,Sampdoria,0
2016,Bologna,0,Napoli,6
2016,Sampdoria,0,Sassuolo,0
2016,Torino,2,AS Roma,3
2016,Atalanta,2,Palermo,2
2016,Fiorentina,1,Udinese,2
2016,Inter Milan,0,Genoa,1
2016,Frosinone,1,Chievo,5
2016,Lazio Roma,0,Juventus,3
2016,Hellas Verona,0,Empoli,1
2016,Carpi,0,AC Milan,0
2016,Udinese,1,Inter Milan,3
2016,Palermo,2,Frosinone,0
2016,Genoa,0,Bologna,2
2016,Chievo,0,Atalanta,1
2016,Lazio Roma,1,Sampdoria,2
2016,Sassuolo,3,Torino,1
2016,Juventus,2,Fiorentina,1
2016,Napoli,0,AS Roma,1
2016,AC Milan,1,Hellas Verona,2
2016,Empoli,0,Carpi,1
2016,Torino,5,Udinese,1
2016,Fiorentina,0,Chievo,0
2016,Carpi,0,Juventus,2
2016,Sampdoria,0,Palermo,2
2016,Hellas Verona,0,Sassuolo,1
2016,Bologna,0,Empoli,0
2016,Frosinone,3,AC Milan,3
2016,Inter Milan,0,Lazio Roma,2
2016,AS Roma,3,Genoa,2
2016,Atalanta,1,Napoli,2
2016,Empoli,1,Inter Milan,2
2016,AC Milan,1,Bologna,0
2016,Chievo,0,AS Roma,3
2016,Genoa,3,Sampdoria,0
2016,Sassuolo,1,Frosinone,0
2016,Palermo,0,Fiorentina,0
2016,Lazio Roma,3,Carpi,1
2016,Udinese,1,Atalanta,1
2016,Juventus,1,Hellas Verona,2
2016,Napoli,2,Torino,1
2016,Sampdoria,0,Juventus,5
2016,AS Roma,3,AC Milan,1
2016,Frosinone,0,Napoli,4
2016,Inter Milan,1,Sassuolo,3
2016,Bologna,0,Chievo,0
2016,Torino,1,Empoli,2
2016,Atalanta,2,Genoa,1
2016,Carpi,2,Udinese,1
2016,Fiorentina,4,Lazio Roma,2
2016,Hellas Verona,2,Palermo,3
2016,Tottenham,0,Manchester Utd,1
2016,Watford,2,Everton,2
2016,Sunderland,2,Leicester City,4
2016,Crystal Palace,3,Norwich City,1
2016,Aston Villa,1,Bournemouth,0
2016,Swansea City,2,Chelsea,2
2016,West Ham Utd,2,Arsenal,0
2016,Southampton,2,Newcastle Utd,2
2016,Liverpool,1,Stoke City,0
2016,Manchester City,3,West Bromwich,0
2016,Manchester Utd,1,Aston Villa,0
2016,Everton,3,Southampton,0
2016,Stoke City,2,Tottenham,2
2016,Leicester City,2,West Ham Utd,1
2016,West Bromwich,0,Watford,0
2016,Norwich City,3,Sunderland,1
2016,Newcastle Utd,0,Swansea City,2
2016,Arsenal,2,Crystal Palace,1
2016,Chelsea,0,Manchester City,3
2016,Bournemouth,0,Liverpool,1
2016,Newcastle Utd,0,Manchester Utd,0
2016,Aston Villa,1,Crystal Palace,2
2016,Bournemouth,4,West Ham Utd,3
2016,Swansea City,1,Sunderland,1
2016,Stoke City,1,Norwich City,1
2016,Tottenham,1,Leicester City,1
2016,Chelsea,3,West Bromwich,2
2016,Southampton,0,Watford,0
2016,Manchester City,2,Everton,0
2016,Liverpool,0,Arsenal,0
2016,Arsenal,1,Newcastle Utd,0
2016,West Bromwich,1,Stoke City,0
2016,West Ham Utd,3,Liverpool,0
2016,Crystal Palace,2,Chelsea,1
2016,Sunderland,2,Aston Villa,2
2016,Leicester City,1,Bournemouth,1
2016,Watford,0,Manchester City,2
2016,Everton,0,Tottenham,0
2016,Norwich City,0,Southampton,3
2016,Manchester Utd,1,Swansea City,2
2016,Chelsea,1,Everton,3
2016,Bournemouth,1,Norwich City,3
2016,Swansea City,0,Watford,1
2016,Southampton,0,West Bromwich,0
2016,Stoke City,0,Arsenal,2
2016,Manchester City,1,Crystal Palace,0
2016,Liverpool,1,Manchester Utd,3
2016,Tottenham,1,Sunderland,0
2016,Aston Villa,2,Leicester City,3
2016,Newcastle Utd,0,West Ham Utd,2
2016,Arsenal,0,Chelsea,2
2016,Everton,0,Swansea City,0
2016,Sunderland,0,Bournemouth,2
2016,West Bromwich,1,Aston Villa,0
2016,Watford,2,Newcastle Utd,1
2016,Leicester City,2,Stoke City,2
2016,West Ham Utd,2,Manchester City,1
2016,Crystal Palace,0,Tottenham,1
2016,Manchester Utd,3,Southampton,2
2016,Norwich City,1,Liverpool,1
2016,Manchester City,1,Tottenham,4
2016,Arsenal,5,Leicester City,2
2016,Bournemouth,1,Stoke City,2
2016,Norwich City,2,West Ham Utd,2
2016,Swansea City,1,Southampton,3
2016,Sunderland,0,Manchester Utd,3
2016,Aston Villa,2,Liverpool,3
2016,Chelsea,2,Newcastle Utd,2
2016,Crystal Palace,1,Watford,0
2016,Everton,3,West Bromwich,2
2016,West Bromwich,0,Crystal Palace,2
2016,Leicester City,2,Norwich City,1
2016,West Ham Utd,2,Sunderland,2
2016,Newcastle Utd,1,Manchester City,6
2016,Stoke City,1,Aston Villa,0
2016,Watford,1,Bournemouth,1
2016,Southampton,3,Chelsea,1
2016,Liverpool,1,Everton,1
2016,Tottenham,2,Swansea City,2
2016,Manchester Utd,0,Arsenal,3
2016,Liverpool,0,Tottenham,0
2016,Leicester City,2,Southampton,2
2016,Sunderland,0,West Bromwich,1
2016,Aston Villa,0,Chelsea,2
2016,West Ham Utd,3,Crystal Palace,1
2016,Manchester Utd,3,Everton,0
2016,Bournemouth,1,Manchester City,5
2016,Arsenal,3,Watford,0
2016,Norwich City,2,Newcastle Utd,6
2016,Stoke City,1,Swansea City,0
2016,West Bromwich,1,Norwich City,0
2016,Crystal Palace,0,Leicester City,1
2016,Swansea City,2,Aston Villa,1
2016,Chelsea,1,West Ham Utd,2
2016,Watford,2,Stoke City,0
2016,Everton,1,Arsenal,2
2016,Newcastle Utd,0,Sunderland,3
2016,Manchester City,0,Manchester Utd,0
2016,Tottenham,5,Bournemouth,1
2016,Southampton,1,Liverpool,1
2016,Liverpool,3,Chelsea,1
2016,Arsenal,3,Swansea City,0
2016,Leicester City,3,West Bromwich,2
2016,West Ham Utd,0,Watford,2
2016,Stoke City,0,Newcastle Utd,0
2016,Norwich City,1,Manchester City,2
2016,Manchester Utd,0,Crystal Palace,0
2016,Sunderland,2,Everton,6
2016,Bournemouth,0,Southampton,2
2016,Aston Villa,1,Tottenham,3
2016,Newcastle Utd,1,Bournemouth,0
2016,Watford,1,Leicester City,2
2016,Swansea City,0,Norwich City,1
2016,Everton,1,West Ham Utd,1
2016,Southampton,1,Sunderland,0
2016,West Bromwich,0,Manchester Utd,2
2016,Chelsea,0,Stoke City,1
2016,Manchester City,0,Aston Villa,0
2016,Crystal Palace,2,Liverpool,1
2016,Tottenham,1,Arsenal,1
2016,Manchester Utd,2,Watford,1
2016,Bournemouth,2,Swansea City,2
2016,Norwich City,0,Chelsea,1
2016,Aston Villa,0,Everton,4
2016,Arsenal,1,West Bromwich,2
2016,Leicester City,3,Newcastle Utd,0
2016,Stoke City,1,Southampton,0
2016,Liverpool,4,Manchester City,1
2016,West Ham Utd,1,Tottenham,4
2016,Sunderland,1,Crystal Palace,0
2016,Stoke City,0,Sunderland,2
2016,Everton,3,Bournemouth,3
2016,Watford,3,Aston Villa,2
2016,Newcastle Utd,1,Crystal Palace,5
2016,Southampton,1,Manchester City,3
2016,Manchester Utd,1,Leicester City,1
2016,Chelsea,0,Tottenham,0
2016,West Bromwich,1,West Ham Utd,1
2016,Swansea City,0,Liverpool,1
2016,Arsenal,1,Norwich City,1
2016,Manchester City,0,Stoke City,2
2016,Sunderland,1,Arsenal,3
2016,Tottenham,1,West Bromwich,1
2016,Norwich City,0,Watford,2
2016,West Ham Utd,0,Manchester Utd,0
2016,Leicester City,3,Swansea City,0
2016,Aston Villa,1,Southampton,1
2016,Bournemouth,1,Chelsea,0
2016,Liverpool,0,Newcastle Utd,2
2016,Crystal Palace,1,Everton,1
2016,Everton,1,Norwich City,1
2016,Stoke City,0,West Ham Utd,0
2016,Watford,1,Sunderland,0
2016,Swansea City,1,Manchester City,2
2016,Southampton,0,Crystal Palace,1
2016,Manchester Utd,1,Bournemouth,2
2016,Arsenal,2,Aston Villa,0
2016,West Bromwich,2,Liverpool,2
2016,Newcastle Utd,2,Tottenham,1
2016,Chelsea,1,Leicester City,2
2016,Crystal Palace,2,Stoke City,1
2016,Bournemouth,2,West Bromwich,1
2016,Sunderland,1,Chelsea,3
2016,Leicester City,3,Everton,2
2016,Norwich City,2,Manchester Utd,1
2016,Tottenham,2,Southampton,0
2016,Aston Villa,1,Newcastle Utd,1
2016,Liverpool,0,Watford,3
2016,West Ham Utd,0,Swansea City,0
2016,Manchester City,1,Arsenal,2
2016,Manchester Utd,0,Stoke City,2
2016,Norwich City,0,Tottenham,3
2016,West Bromwich,0,Swansea City,1
2016,Sunderland,1,Manchester City,4
2016,Leicester City,0,Liverpool,1
2016,Watford,2,Chelsea,2
2016,West Ham Utd,1,Aston Villa,1
2016,Crystal Palace,0,Bournemouth,0
2016,Everton,1,Newcastle Utd,0
2016,Arsenal,0,Southampton,4
2016,Swansea City,0,Crystal Palace,0
2016,Stoke City,4,Everton,3
2016,Aston Villa,0,Norwich City,2
2016,Tottenham,2,Watford,1
2016,Newcastle Utd,0,West Bromwich,1
2016,Southampton,1,West Ham Utd,2
2016,Bournemouth,0,Arsenal,2
2016,Chelsea,0,Manchester Utd,0
2016,Manchester City,0,Leicester City,0
2016,Liverpool,1,Sunderland,0
2016,Liverpool,0,West Ham Utd,2
2016,Newcastle Utd,0,Arsenal,1
2016,Bournemouth,0,Leicester City,0
2016,Swansea City,1,Manchester Utd,2
2016,Southampton,0,Norwich City,1
2016,Aston Villa,1,Sunderland,3
2016,Stoke City,1,West Bromwich,2
2016,Manchester City,2,Watford,1
2016,Chelsea,3,Crystal Palace,0
2016,Tottenham,1,Everton,1
2016,West Ham Utd,3,Bournemouth,1
2016,Manchester Utd,3,Newcastle Utd,3
2016,Crystal Palace,0,Aston Villa,1
2016,Sunderland,4,Swansea City,2
2016,West Bromwich,2,Chelsea,2
2016,Everton,0,Manchester City,0
2016,Watford,0,Southampton,2
2016,Norwich City,1,Stoke City,3
2016,Leicester City,1,Tottenham,0
2016,Arsenal,3,Liverpool,3
2016,Sunderland,1,Tottenham,4
2016,Crystal Palace,0,Manchester City,4
2016,West Bromwich,0,Southampton,3
2016,West Ham Utd,1,Newcastle Utd,2
2016,Everton,3,Chelsea,3
2016,Norwich City,0,Bournemouth,3
2016,Leicester City,1,Aston Villa,1
2016,Manchester Utd,1,Liverpool,0
2016,Arsenal,0,Stoke City,0
2016,Watford,0,Swansea City,1
2016,Liverpool,5,Norwich City,4
2016,Stoke City,0,Leicester City,3
2016,Aston Villa,0,West Bromwich,0
2016,Newcastle Utd,1,Watford,2
2016,Bournemouth,1,Sunderland,1
2016,Southampton,1,Manchester Utd,0
2016,Tottenham,3,Crystal Palace,1
2016,Manchester City,2,West Ham Utd,2
2016,Swansea City,2,Everton,1
2016,Chelsea,1,Arsenal,0
2016,Manchester City,1,Sunderland,0
2016,Aston Villa,0,West Ham Utd,2
2016,Tottenham,3,Norwich City,0
2016,Liverpool,0,Leicester City,2
2016,Southampton,0,Arsenal,0
2016,Stoke City,0,Manchester Utd,3
2016,Bournemouth,2,Crystal Palace,1
2016,Swansea City,1,West Bromwich,1
2016,Newcastle Utd,0,Everton,3
2016,Chelsea,0,Watford,0
2016,Leicester City,3,Manchester City,1
2016,Watford,0,Tottenham,1
2016,Crystal Palace,1,Swansea City,1
2016,Everton,3,Stoke City,0
2016,West Bromwich,0,Newcastle Utd,1
2016,Sunderland,2,Liverpool,2
2016,Norwich City,0,Aston Villa,2
2016,West Ham Utd,0,Southampton,1
2016,Arsenal,2,Bournemouth,0
2016,Manchester Utd,1,Chelsea,1
2016,Manchester Utd,1,Sunderland,2
2016,West Bromwich,1,Everton,0
2016,West Ham Utd,2,Norwich City,2
2016,Southampton,1,Swansea City,0
2016,Stoke City,3,Bournemouth,1
2016,Watford,2,Crystal Palace,1
2016,Newcastle Utd,1,Chelsea,5
2016,Leicester City,1,Arsenal,2
2016,Liverpool,6,Aston Villa,0
2016,Tottenham,2,Manchester City,1
2016,Sunderland,0,West Ham Utd,1
2016,Bournemouth,0,Watford,0
2016,Aston Villa,1,Stoke City,2
2016,Chelsea,2,Southampton,1
2016,Norwich City,0,Leicester City,1
2016,Crystal Palace,2,West Bromwich,3
2016,Arsenal,2,Manchester Utd,3
2016,Swansea City,1,Tottenham,2
2016,Everton,3,Aston Villa,1
2016,Crystal Palace,2,Sunderland,2
2016,Chelsea,2,Norwich City,1
2016,West Bromwich,2,Leicester City,2
2016,Southampton,0,Bournemouth,2
2016,Swansea City,2,Arsenal,1
2016,Tottenham,0,West Ham Utd,1
2016,Newcastle Utd,0,Stoke City,1
2016,Watford,0,Manchester Utd,1
2016,Manchester City,0,Liverpool,3
2016,Arsenal,2,Tottenham,2
2016,Aston Villa,0,Manchester City,4
2016,Norwich City,0,Swansea City,1
2016,Bournemouth,3,Newcastle Utd,1
2016,Stoke City,1,Chelsea,1
2016,Sunderland,1,Southampton,1
2016,West Ham Utd,3,Everton,2
2016,Leicester City,1,Watford,0
2016,Liverpool,2,Crystal Palace,1
2016,Manchester Utd,0,West Bromwich,1
2016,Manchester City,0,Norwich City,0
2016,Swansea City,2,Bournemouth,3
2016,Southampton,2,Stoke City,1
2016,Tottenham,2,Aston Villa,0
2016,Newcastle Utd,0,Leicester City,1
2016,Arsenal,2,Everton,0
2016,West Ham Utd,2,Chelsea,2
2016,Leicester City,1,Crystal Palace,0
2016,Stoke City,2,Watford,1
2016,Norwich City,1,West Bromwich,0
2016,Aston Villa,0,Swansea City,1
2016,Sunderland,1,Newcastle Utd,1
2016,Liverpool,2,Southampton,3
2016,Manchester Utd,1,Manchester City,0
2016,Bournemouth,0,Tottenham,3
2016,Chelsea,4,Aston Villa,0
2016,Newcastle Utd,2,Norwich City,3
2016,Crystal Palace,2,West Ham Utd,2
2016,West Bromwich,0,Sunderland,0
2016,Swansea City,2,Stoke City,2
2016,Watford,0,Arsenal,4
